Date,댐수위,저수량,강우량
2002-12-25,99.28,220.369,0.6
2002-12-26,99.24,219.693,0
2002-12-27,99.2,219.018,0
2002-12-28,99.15,218.177,0
2002-12-29,99.11,217.505,0
2002-12-30,99.07,216.836,0
2002-12-31,99.02,216,0
2003-01-01,98.98,215.334,0
2003-01-02,98.94,214.669,0
2003-01-03,98.91,214.171,0
2003-01-04,98.87,213.509,0
2003-01-05,98.83,212.848,0
2003-01-06,98.8,212.354,0
2003-01-07,98.77,211.86,0
2003-01-08,98.74,211.367,0
2003-01-09,98.71,210.875,0
2003-01-10,98.67,210.22,0
2003-01-11,98.63,209.567,0
2003-01-12,98.6,209.078,0
2003-01-13,98.57,208.59,0
2003-01-14,98.53,207.94,0
2003-01-15,98.5,207.454,0
2003-01-16,98.47,206.968,0
2003-01-17,98.44,206.484,1.7
2003-01-18,98.41,206,0
2003-01-19,98.38,205.517,0
2003-01-20,98.34,204.875,0
2003-01-21,98.31,204.394,0
2003-01-22,98.29,204.073,0
2003-01-23,98.26,203.594,0
2003-01-24,98.23,203.115,0.5
2003-01-25,98.2,202.637,3.1
2003-01-26,98.2,202.637,17.7
2003-01-27,98.19,202.478,3.3
2003-01-28,98.19,202.478,0.3
2003-01-29,98.16,202.001,0
2003-01-30,98.14,201.684,0.6
2003-01-31,98.12,201.367,0.3
2003-02-01,98.1,201.05,0.1
2003-02-02,98.07,200.575,0.1
2003-02-03,98.03,199.944,0
2003-02-04,98.01,199.629,0
2003-02-05,97.98,199.157,0
2003-02-06,97.96,198.843,0
2003-02-07,97.93,198.372,0
2003-02-08,97.96,198.843,22.7
2003-02-09,98,199.472,0
2003-02-10,98.02,199.787,0
2003-02-11,98.03,199.944,3.4
2003-02-12,98.03,199.944,0
2003-02-13,98.02,199.787,0
2003-02-14,98,199.472,0
2003-02-15,97.98,199.157,0
2003-02-16,97.96,198.843,0
2003-02-17,97.94,198.529,0
2003-02-18,97.91,198.059,0
2003-02-19,97.87,197.434,0
2003-02-20,97.83,196.81,0
2003-02-21,97.79,196.187,0
2003-02-22,97.78,196.032,12.5
2003-02-23,97.75,195.566,5.1
2003-02-24,97.74,195.411,4
2003-02-25,97.71,194.946,0
2003-02-26,97.68,194.483,0
2003-02-27,97.65,194.02,0
2003-02-28,97.62,193.557,0
2003-03-01,97.61,193.404,12.2
2003-03-02,97.58,192.942,1.8
2003-03-03,97.57,192.789,3.6
2003-03-04,97.54,192.329,0
2003-03-05,97.51,191.87,0.6
2003-03-06,97.55,192.482,26
2003-03-07,97.61,193.404,0.2
2003-03-08,97.7,194.792,0
2003-03-09,97.72,195.101,0
2003-03-10,97.72,195.101,0
2003-03-11,97.69,194.637,0
2003-03-12,97.66,194.174,0
2003-03-13,97.63,193.711,0
2003-03-14,97.6,193.25,3.8
2003-03-15,97.56,192.635,1.9
2003-03-16,97.54,192.329,12.9
2003-03-17,97.53,192.176,0.5
2003-03-18,97.49,191.564,0
2003-03-19,97.46,191.106,0
2003-03-20,97.42,190.497,0
2003-03-21,97.38,189.889,0
2003-03-22,97.33,189.131,0
2003-03-23,97.28,188.375,0
2003-03-24,97.22,187.471,0
2003-03-25,97.17,186.72,0
2003-03-26,97.11,185.822,0
2003-03-27,97.05,184.927,5.8
2003-03-28,96.99,184.035,0
2003-03-29,96.93,183.146,0
2003-03-30,96.86,182.113,0
2003-03-31,96.8,181.231,0
2003-04-01,96.73,180.206,0
2003-04-02,96.66,179.186,0
2003-04-03,96.59,178.169,0
2003-04-04,96.52,177.156,0
2003-04-05,96.45,176.148,0
2003-04-06,96.38,175.144,0
2003-04-07,96.32,174.287,22.5
2003-04-08,96.27,173.574,0.9
2003-04-09,96.21,172.723,0
2003-04-10,96.14,171.733,0
2003-04-11,96.1,171.169,16.5
2003-04-12,96.06,170.606,0
2003-04-13,96.01,169.905,0
2003-04-14,95.95,169.066,0
2003-04-15,95.89,168.231,0
2003-04-16,95.82,167.259,0
2003-04-17,95.75,166.292,0
2003-04-18,95.7,165.604,29.9
2003-04-19,95.71,165.741,10
2003-04-20,95.79,166.844,11.5
2003-04-21,95.85,167.675,0
2003-04-22,95.88,168.092,0
2003-04-23,96.02,170.045,24.3
2003-04-24,96.17,172.156,9.2
2003-04-25,96.61,178.459,32.5
2003-04-26,97.11,185.822,0
2003-04-27,97.27,188.224,0
2003-04-28,97.32,188.979,0
2003-04-29,97.59,193.096,43.6
2003-04-30,98.02,199.787,0
2003-05-01,98.17,202.16,0
2003-05-02,98.21,202.796,0
2003-05-03,98.22,202.956,0
2003-05-04,98.2,202.637,0
2003-05-05,98.16,202.001,0
2003-05-06,98.12,201.367,0.8
2003-05-07,98.1,201.05,17.6
2003-05-08,98.08,200.734,2.3
2003-05-09,98.04,200.102,0.3
2003-05-10,97.99,199.314,0
2003-05-11,97.93,198.372,0
2003-05-12,97.87,197.434,0
2003-05-13,97.79,196.187,0
2003-05-14,97.72,195.101,0.3
2003-05-15,97.65,194.02,0
2003-05-16,97.56,192.635,0
2003-05-17,97.47,191.258,0
2003-05-18,97.37,189.737,0
2003-05-19,97.26,188.073,0
2003-05-20,97.15,186.42,0
2003-05-21,97.04,184.778,0
2003-05-22,96.93,183.146,0
2003-05-23,96.81,181.378,0
2003-05-24,96.69,179.623,2.5
2003-05-25,96.74,180.353,43
2003-05-26,96.92,182.999,1.9
2003-05-27,96.9,182.703,0
2003-05-28,96.81,181.378,0
2003-05-29,96.74,180.353,32
2003-05-30,99.04,216.334,83.2
2003-05-31,99.56,225.147,0.2
2003-06-01,99.7,227.563,0
2003-06-02,99.73,228.084,0
2003-06-03,99.69,227.39,0
2003-06-04,99.62,226.18,0
2003-06-05,99.54,224.803,0
2003-06-06,99.44,223.09,0
2003-06-07,99.34,221.387,0
2003-06-08,99.23,219.524,0
2003-06-09,99.12,217.673,0
2003-06-10,99.01,215.834,0
2003-06-11,98.91,214.171,6.3
2003-06-12,98.88,213.674,21.9
2003-06-13,98.79,212.189,0
2003-06-14,98.68,210.384,0.8
2003-06-15,98.56,208.427,0
2003-06-16,98.45,206.645,0
2003-06-17,98.32,204.554,0
2003-06-18,98.21,202.796,10.2
2003-06-19,98.47,206.968,46.5
2003-06-20,98.56,208.427,0
2003-06-21,98.5,207.454,0
2003-06-22,98.43,206.322,0
2003-06-23,98.5,207.454,33
2003-06-24,98.58,208.752,0
2003-06-25,98.57,208.59,0
2003-06-26,98.49,207.292,0
2003-06-27,98.57,208.59,35.5
2003-06-28,98.71,210.875,0.8
2003-06-29,98.75,211.531,0
2003-06-30,98.75,211.531,5.5
2003-07-01,99.02,216,27.4
2003-07-02,99.2,219.018,6.7
2003-07-03,100.2,236.351,41.1
2003-07-04,100.94,249.813,27
2003-07-05,102.16,273.228,28.2
2003-07-06,103.36,297.803,50.5
2003-07-07,104.34,319.052,20.9
2003-07-08,105.02,334.445,8.1
2003-07-09,104.98,333.52,11
2003-07-10,103.91,309.595,16.5
2003-07-11,103.76,306.345,40.9
2003-07-12,103.05,291.304,8.4
2003-07-13,103.32,296.958,66.4
2003-07-14,102.9,288.198,0.3
2003-07-15,102.19,273.824,0
2003-07-16,101.83,266.741,0
2003-07-17,101.45,259.413,20.5
2003-07-18,101.66,263.444,31.4
2003-07-19,101.93,268.695,4.2
2003-07-20,102.16,273.228,0.1
2003-07-21,102.3,276.015,0
2003-07-22,102.4,278.019,2.4
2003-07-23,102.94,289.024,35.1
2003-07-24,103.21,294.645,4.3
2003-07-25,103.3,296.537,0.8
2003-07-26,102.92,288.611,0
2003-07-27,102.5,280.033,0
2003-07-28,102.07,271.448,0
2003-07-29,101.86,267.326,28.1
2003-07-30,101.64,263.059,0
2003-07-31,101.65,263.251,0.2
2003-08-01,101.62,262.673,0
2003-08-02,101.58,261.903,0
2003-08-03,101.54,261.135,0
2003-08-04,101.49,260.178,1.8
2003-08-05,101.42,258.841,0
2003-08-06,101.35,257.51,0
2003-08-07,101.32,256.941,13.7
2003-08-08,101.25,255.616,0
2003-08-09,101.17,254.109,0
2003-08-10,101.08,252.422,2.1
2003-08-11,101.05,251.861,19.6
2003-08-12,101,250.928,0
2003-08-13,100.92,249.442,0
2003-08-14,100.82,247.592,0
2003-08-15,100.73,245.937,0
2003-08-16,100.65,244.472,11.4
2003-08-17,100.6,243.559,22.6
2003-08-18,100.86,248.331,41.7
2003-08-19,101.87,267.522,21.6
2003-08-20,102.37,277.417,21.1
2003-08-21,102.66,283.278,0
2003-08-22,102.74,284.911,0
2003-08-23,102.75,285.116,0
2003-08-24,102.73,284.707,1.3
2003-08-25,103.35,297.592,66.2
2003-08-26,103.75,306.13,0
2003-08-27,105.11,336.548,78.8
2003-08-28,105.93,356.275,0.7
2003-08-29,106.18,362.495,0.3
2003-08-30,106.4,368.049,20.6
2003-08-31,106.55,371.878,0.7
2003-09-01,106.62,373.677,0
2003-09-02,106.72,376.26,17.8
2003-09-03,106.89,380.688,11.2
2003-09-04,106.98,383.05,0
2003-09-05,107.07,385.424,17.5
2003-09-06,107.34,392.625,0.3
2003-09-07,107.44,395.32,0
2003-09-08,107.08,385.689,9.6
2003-09-09,106.23,363.751,2.7
2003-09-10,106.19,362.746,0
2003-09-11,105.95,356.769,4.7
2003-09-12,106.37,367.287,141.2
2003-09-13,106.72,376.26,1.2
2003-09-14,107.2,388.877,0
2003-09-15,107.41,394.51,0
2003-09-16,107.51,397.217,0
2003-09-17,107.57,398.848,0
2003-09-18,107.65,401.032,24.3
2003-09-19,107.73,403.227,0
2003-09-20,107.76,404.052,3.2
2003-09-21,107.77,404.328,0
2003-09-22,107.77,404.328,0
2003-09-23,107.75,403.777,0
2003-09-24,107.72,402.952,0
2003-09-25,107.68,401.854,0
2003-09-26,107.63,400.485,0
2003-09-27,107.58,399.121,0
2003-09-28,107.53,397.76,0
2003-09-29,107.47,396.132,0
2003-09-30,107.41,394.51,0
2003-10-01,107.35,392.893,0
2003-10-02,107.28,391.015,0
2003-10-03,107.21,389.144,0
2003-10-04,107.13,387.015,0
2003-10-05,107.06,385.16,0
2003-10-06,106.99,383.313,0
2003-10-07,106.91,381.211,0
2003-10-08,106.84,379.381,0
2003-10-09,106.76,377.298,0
2003-10-10,106.68,375.225,0
2003-10-11,106.6,373.162,0
2003-10-12,106.53,371.366,0.8
2003-10-13,106.47,369.831,20
2003-10-14,106.39,367.795,0.2
2003-10-15,106.32,366.021,0
2003-10-16,106.24,364.002,0
2003-10-17,106.15,361.744,0
2003-10-18,106.06,359.498,0
2003-10-19,105.97,357.264,0
2003-10-20,105.89,355.289,0
2003-10-21,105.8,353.079,0
2003-10-22,105.7,350.638,0
2003-10-23,105.61,348.454,0
2003-10-24,105.52,346.283,0
2003-10-25,105.42,343.885,0
2003-10-26,105.33,341.739,0
2003-10-27,105.24,339.607,0
2003-10-28,105.14,337.251,4.5
2003-10-29,105.04,334.911,0
2003-10-30,104.94,332.601,0
2003-10-31,104.85,330.542,0
2003-11-01,104.75,328.266,0
2003-11-02,104.65,326.001,0
2003-11-03,104.55,323.747,0
2003-11-04,104.45,321.505,0
2003-11-05,104.35,319.274,0
2003-11-06,104.26,317.277,0
2003-11-07,104.16,315.068,0
2003-11-08,104.06,312.87,0.2
2003-11-09,103.96,310.684,1.5
2003-11-10,103.9,309.378,13.1
2003-11-11,103.83,307.859,1.7
2003-11-12,103.75,306.13,0.5
2003-11-13,103.67,304.408,0
2003-11-14,103.59,302.693,0
2003-11-15,103.5,300.773,0.2
2003-11-16,103.42,299.073,0
2003-11-17,103.33,297.169,0
2003-11-18,103.27,295.905,8.9
2003-11-19,103.2,294.436,2.3
2003-11-20,103.16,293.598,11.3
2003-11-21,103.1,292.345,0.2
2003-11-22,103.04,291.096,0
2003-11-23,102.97,289.644,0
2003-11-24,102.9,288.198,0
2003-11-25,102.83,286.756,0
2003-11-26,102.76,285.32,0
2003-11-27,102.7,284.094,3.4
2003-11-28,102.65,283.075,5.3
2003-11-29,102.59,281.855,0
2003-11-30,102.54,280.842,0
2003-12-01,102.48,279.629,0
2003-12-02,102.42,278.421,0
2003-12-03,102.35,277.016,0
2003-12-04,102.3,276.015,0
2003-12-05,102.24,274.818,5.6
2003-12-06,102.2,274.023,2.8
2003-12-07,102.14,272.832,0
2003-12-08,102.08,271.645,0
2003-12-09,102.03,270.659,0
2003-12-10,101.98,269.676,0
2003-12-11,101.93,268.695,3.4
2003-12-12,101.88,267.717,0.2
2003-12-13,101.84,266.936,0
2003-12-14,101.79,265.963,0
2003-12-15,101.74,264.992,0
2003-12-16,101.7,264.217,0
2003-12-17,101.65,263.251,0
2003-12-18,101.6,262.288,0
2003-12-19,101.56,261.519,0
2003-12-20,101.52,260.752,0
2003-12-21,101.48,259.986,0
2003-12-22,101.44,259.222,0
2003-12-23,101.4,258.46,0
2003-12-24,101.37,257.89,0
2003-12-25,101.33,257.13,0
2003-12-26,101.29,256.372,0
2003-12-27,101.26,255.805,0
2003-12-28,101.22,255.05,0
2003-12-29,101.19,254.485,0
2003-12-30,101.15,253.733,0
2003-12-31,101.12,253.171,0
2004-01-01,101.08,252.422,0
2004-01-02,101.04,251.674,0
2004-01-03,101,250.928,0
2004-01-04,100.96,250.184,0
2004-01-05,100.93,249.627,0
2004-01-06,100.89,248.886,0
2004-01-07,100.85,248.146,0
2004-01-08,100.82,247.592,0
2004-01-09,100.78,246.855,0
2004-01-10,100.75,246.304,0
2004-01-11,100.72,245.753,0
2004-01-12,100.68,245.02,0.2
2004-01-13,100.65,244.472,0.1
2004-01-14,100.61,243.742,0
2004-01-15,100.57,243.013,0
2004-01-16,100.53,242.286,0
2004-01-17,100.49,241.561,1.6
2004-01-18,100.45,240.838,0.2
2004-01-19,100.41,240.116,0
2004-01-20,100.37,239.395,0
2004-01-21,100.32,238.497,0
2004-01-22,100.27,237.601,0
2004-01-23,100.23,236.886,0
2004-01-24,100.18,235.995,0
2004-01-25,100.13,235.106,0
2004-01-26,100.09,234.397,0
2004-01-27,100.04,233.513,0
2004-01-28,99.99,232.631,0
2004-01-29,99.94,231.751,0
2004-01-30,99.89,230.874,0
2004-01-31,99.84,229.999,0
2004-02-01,99.79,229.127,0
2004-02-02,99.74,228.257,0
2004-02-03,99.69,227.39,0
2004-02-04,99.63,226.353,0
2004-02-05,99.58,225.491,0.2
2004-02-06,99.52,224.459,0.2
2004-02-07,99.47,223.603,0.7
2004-02-08,99.41,222.578,0.2
2004-02-09,99.35,221.557,0
2004-02-10,99.29,220.539,0
2004-02-11,99.22,219.355,0
2004-02-12,99.16,218.345,0
2004-02-13,99.1,217.338,0
2004-02-14,99.03,216.167,0
2004-02-15,98.97,215.168,0
2004-02-16,98.9,214.006,0
2004-02-17,98.83,212.848,0
2004-02-18,98.76,211.695,0
2004-02-19,98.7,210.711,0
2004-02-20,98.63,209.567,0
2004-02-21,98.57,208.59,18.1
2004-02-22,98.61,209.241,29
2004-02-23,98.57,208.59,0
2004-02-24,98.52,207.778,0
2004-02-25,98.46,206.807,0
2004-02-26,98.41,206,0
2004-02-27,98.35,205.035,0
2004-02-28,98.28,203.913,2.3
2004-02-29,98.22,202.956,0.1
2004-03-01,98.15,201.842,0
2004-03-02,98.07,200.575,0
2004-03-03,98,199.472,0
2004-03-04,97.92,198.216,0
2004-03-05,97.85,197.122,8
2004-03-06,97.77,195.877,0.2
2004-03-07,97.69,194.637,0
2004-03-08,97.61,193.404,0
2004-03-09,97.52,192.023,0
2004-03-10,97.43,190.649,0
2004-03-11,97.34,189.282,0
2004-03-12,97.25,187.923,0
2004-03-13,97.16,186.57,0
2004-03-14,97.06,185.076,0
2004-03-15,96.96,183.59,0
2004-03-16,96.87,182.261,0
2004-03-17,96.78,180.938,17.3
2004-03-18,96.68,179.477,0
2004-03-19,96.58,178.024,0
2004-03-20,96.48,176.58,0
2004-03-21,96.37,175.001,0.9
2004-03-22,96.28,173.717,0.3
2004-03-23,96.17,172.156,0.3
2004-03-24,96.05,170.466,0
2004-03-25,95.94,168.927,0
2004-03-26,95.83,167.398,0
2004-03-27,95.72,165.879,0
2004-03-28,95.6,164.233,0
2004-03-29,95.49,162.735,11.7
2004-03-30,95.39,161.381,8.2
2004-03-31,95.29,160.035,0
2004-04-01,95.19,158.698,18.2
2004-04-02,95.11,157.634,0.3
2004-04-03,95.01,156.311,0
2004-04-04,94.91,154.996,0
2004-04-05,94.81,153.682,0
2004-04-06,94.71,152.375,0
2004-04-07,94.6,150.947,0
2004-04-08,94.5,149.656,0
2004-04-09,94.39,148.244,0
2004-04-10,94.28,146.842,0
2004-04-11,94.17,145.448,0
2004-04-12,94.06,144.064,0
2004-04-13,93.95,142.688,0
2004-04-14,93.85,141.445,0
2004-04-15,93.74,140.086,0
2004-04-16,93.63,138.736,0
2004-04-17,93.52,137.394,0
2004-04-18,93.44,136.424,29.8
2004-04-19,93.38,135.7,1.3
2004-04-20,93.3,134.738,0
2004-04-21,93.21,133.661,0
2004-04-22,93.12,132.59,0
2004-04-23,93.03,131.524,0
2004-04-24,92.94,130.465,0
2004-04-25,92.84,129.294,0
2004-04-26,92.78,128.595,29.7
2004-04-27,92.74,128.131,0.5
2004-04-28,92.68,127.436,0
2004-04-29,92.6,126.514,0
2004-04-30,92.52,125.596,0
2004-05-01,92.43,124.568,0
2004-05-02,92.35,123.66,4
2004-05-03,92.31,123.207,15.2
2004-05-04,92.25,122.531,0.7
2004-05-05,92.17,121.632,0
2004-05-06,92.09,120.738,0
2004-05-07,92.01,119.849,0
2004-05-08,91.93,118.963,16.6
2004-05-09,91.92,118.853,20
2004-05-10,91.91,118.743,0.6
2004-05-11,91.87,118.302,0
2004-05-12,91.84,117.973,21.3
2004-05-13,91.89,118.522,3.1
2004-05-14,91.92,118.853,0
2004-05-15,91.95,119.184,19.7
2004-05-16,92,119.738,0
2004-05-17,92.03,120.071,0
2004-05-18,92.01,119.849,0
2004-05-19,91.95,119.184,0
2004-05-20,91.88,118.412,0
2004-05-21,91.81,117.644,0
2004-05-22,91.72,116.661,0
2004-05-23,91.63,115.683,0
2004-05-24,91.54,114.711,0
2004-05-25,91.45,113.744,0
2004-05-26,91.35,112.676,0
2004-05-27,91.27,111.827,0.7
2004-05-28,91.21,111.193,17.9
2004-05-29,91.19,110.982,7.6
2004-05-30,91.14,110.456,1.7
2004-05-31,91.07,109.722,0.8
2004-06-01,90.98,108.784,0
2004-06-02,90.89,107.851,0
2004-06-03,90.79,106.821,0
2004-06-04,90.69,105.797,0
2004-06-05,90.59,104.78,0
2004-06-06,90.48,103.668,0
2004-06-07,90.38,102.665,4.9
2004-06-08,90.29,101.768,4.6
2004-06-09,90.19,100.777,0
2004-06-10,90.09,99.792,0
2004-06-11,89.98,98.717,0
2004-06-12,89.87,97.649,0
2004-06-13,89.75,96.493,0
2004-06-14,89.63,95.346,0
2004-06-15,89.51,94.209,0
2004-06-16,89.39,93.08,0
2004-06-17,89.46,93.737,53.1
2004-06-18,89.5,94.114,4.8
2004-06-19,90.28,101.668,93.1
2004-06-20,91.71,116.552,10.4
2004-06-21,92.69,127.552,31.4
2004-06-22,93.17,133.184,0
2004-06-23,93.3,134.738,0.2
2004-06-24,93.34,135.218,37.5
2004-06-25,94.2,145.828,3.1
2004-06-26,94.5,149.656,0.3
2004-06-27,94.58,150.688,0
2004-06-28,94.58,150.688,0
2004-06-29,94.53,150.042,0
2004-06-30,94.46,149.142,0
2004-07-01,94.36,147.861,0
2004-07-02,94.26,146.588,3.4
2004-07-03,94.18,145.575,15.9
2004-07-04,95.33,160.573,70.1
2004-07-05,96.13,171.592,4.8
2004-07-06,96.37,175.001,0
2004-07-07,97.47,191.258,55.9
2004-07-08,98.15,201.842,0
2004-07-09,98.34,204.875,0
2004-07-10,98.4,205.839,0
2004-07-11,98.41,206,3.5
2004-07-12,98.42,206.161,0.3
2004-07-13,98.36,205.196,0
2004-07-14,100,232.807,117.4
2004-07-15,101.57,261.711,54.6
2004-07-16,102.7,284.094,1
2004-07-17,103,290.266,6.8
2004-07-18,103.12,292.762,0
2004-07-19,103.17,293.807,0
2004-07-20,103.16,293.598,0
2004-07-21,103.12,292.762,0
2004-07-22,103.05,291.304,0
2004-07-23,102.98,289.852,0
2004-07-24,102.89,287.992,0
2004-07-25,102.8,286.14,0
2004-07-26,102.71,284.298,0
2004-07-27,102.62,282.464,0
2004-07-28,102.54,280.842,0.8
2004-07-29,102.45,279.025,0
2004-07-30,102.37,277.417,0
2004-07-31,102.28,275.616,0
2004-08-01,102.19,273.824,0
2004-08-02,102.11,272.238,13.2
2004-08-03,102.04,270.856,0
2004-08-04,101.99,269.872,15.6
2004-08-05,101.91,268.304,0
2004-08-06,101.82,266.547,0
2004-08-07,101.72,264.605,0
2004-08-08,101.62,262.673,0
2004-08-09,101.52,260.752,0
2004-08-10,101.44,259.222,7
2004-08-11,101.36,257.7,0
2004-08-12,101.26,255.805,0
2004-08-13,101.17,254.109,0
2004-08-14,101.09,252.609,0
2004-08-15,101.04,251.674,8.5
2004-08-16,100.96,250.184,1.4
2004-08-17,100.89,248.886,0.8
2004-08-18,103.47,300.134,190.8
2004-08-19,105.17,337.956,11.2
2004-08-20,105.57,347.487,0.5
2004-08-21,105.72,351.125,0.8
2004-08-22,106.81,378.599,94.7
2004-08-23,108.12,414.068,45.4
2004-08-24,107.09,385.954,0.1
2004-08-25,106.41,368.303,0
2004-08-26,106.21,363.248,1
2004-08-27,105.94,356.522,0
2004-08-28,105.68,350.152,0
2004-08-29,105.51,346.042,0
2004-08-30,105.49,345.562,0
2004-08-31,105.45,344.602,0
2004-09-01,105.4,343.407,0
2004-09-02,105.35,342.215,0
2004-09-03,105.29,340.79,0
2004-09-04,105.23,339.37,0
2004-09-05,105.16,337.721,0
2004-09-06,105.1,336.313,0
2004-09-07,105.05,335.145,0.8
2004-09-08,104.98,333.52,0
2004-09-09,104.91,331.914,0
2004-09-10,104.84,330.314,2.8
2004-09-11,105.6,348.212,113.5
2004-09-12,106.95,382.261,40.5
2004-09-13,107.59,399.393,3.5
2004-09-14,107.82,405.707,2.2
2004-09-15,107.92,408.479,17.4
2004-09-16,108.61,428.032,30.6
2004-09-17,108.76,432.383,19.9
2004-09-18,108.79,433.257,36.2
2004-09-19,108.33,420.006,0
2004-09-20,107.8,405.155,44.6
2004-09-21,107.82,405.707,0
2004-09-22,108.07,412.665,0
2004-09-23,108.18,415.758,0
2004-09-24,108.24,417.453,0
2004-09-25,108.26,418.019,0
2004-09-26,108.28,418.586,0.3
2004-09-27,108.27,418.302,0
2004-09-28,108.25,417.736,1.9
2004-09-29,108.24,417.453,0
2004-09-30,108.2,416.322,0
2004-10-01,108.15,414.912,0
2004-10-02,108.11,413.787,0
2004-10-03,108.06,412.385,0
2004-10-04,108.01,410.986,0
2004-10-05,107.95,409.313,0
2004-10-06,107.9,407.923,0
2004-10-07,107.84,406.26,0
2004-10-08,107.78,404.603,0
2004-10-09,107.74,403.502,0
2004-10-10,107.68,401.854,0
2004-10-11,107.62,400.212,0
2004-10-12,107.55,398.304,0
2004-10-13,107.48,396.403,0
2004-10-14,107.43,395.05,0.1
2004-10-15,107.36,393.162,0
2004-10-16,107.3,391.551,0
2004-10-17,107.23,389.677,0
2004-10-18,107.17,388.078,0
2004-10-19,107.11,386.484,0
2004-10-20,107.06,385.16,0
2004-10-21,106.99,383.313,0
2004-10-22,106.92,381.474,0
2004-10-23,106.86,379.903,0
2004-10-24,106.79,378.078,0
2004-10-25,106.73,376.52,0
2004-10-26,106.7,375.743,0
2004-10-27,106.66,374.709,0
2004-10-28,106.61,373.42,0
2004-10-29,106.56,372.135,0
2004-10-30,106.51,370.854,0
2004-10-31,106.46,369.576,0
2004-11-01,106.41,368.303,10.5
2004-11-02,106.37,367.287,0.3
2004-11-03,106.33,366.274,0.5
2004-11-04,106.28,365.01,0
2004-11-05,106.23,363.751,0
2004-11-06,106.18,362.495,0
2004-11-07,106.13,361.244,0
2004-11-08,106.08,359.996,0
2004-11-09,106.02,358.503,0
2004-11-10,106.11,360.744,59.4
2004-11-11,106.24,364.002,0
2004-11-12,106.24,364.002,0
2004-11-13,106.22,363.499,1.9
2004-11-14,106.19,362.746,1.1
2004-11-15,106.15,361.744,0
2004-11-16,106.11,360.744,0
2004-11-17,106.07,359.747,0
2004-11-18,106.04,359,0
2004-11-19,105.99,357.759,0
2004-11-20,105.94,356.522,0
2004-11-21,105.9,355.535,0
2004-11-22,105.86,354.551,0
2004-11-23,105.81,353.324,0
2004-11-24,105.77,352.345,0
2004-11-25,105.72,351.125,0
2004-11-26,105.68,350.152,7.2
2004-11-27,105.64,349.181,0
2004-11-28,105.6,348.212,0
2004-11-29,105.55,347.005,0
2004-11-30,105.5,345.802,0
2004-12-01,105.45,344.602,0
2004-12-02,105.41,343.646,0
2004-12-03,105.36,342.453,0
2004-12-04,105.37,342.691,26.2
2004-12-05,105.35,342.215,0
2004-12-06,105.33,341.739,0
2004-12-07,105.3,341.027,0
2004-12-08,105.27,340.316,0
2004-12-09,105.23,339.37,0
2004-12-10,105.19,338.427,0
2004-12-11,105.16,337.721,0
2004-12-12,105.12,336.782,0
2004-12-13,105.08,335.845,0
2004-12-14,105.04,334.911,0
2004-12-15,105,333.979,0
2004-12-16,104.97,333.29,0
2004-12-17,104.93,332.372,0
2004-12-18,104.89,331.456,0
2004-12-19,104.85,330.542,0
2004-12-20,104.81,329.63,0.9
2004-12-21,104.78,328.947,0
2004-12-22,104.73,327.812,0
2004-12-23,104.69,326.905,0
2004-12-24,104.65,326.001,0
2004-12-25,104.6,324.872,0.4
2004-12-26,104.55,323.747,0
2004-12-27,104.51,322.849,0
2004-12-28,104.46,321.729,0
2004-12-29,104.41,320.611,0
2004-12-30,104.37,319.719,0
2004-12-31,104.32,318.607,0
2005-01-01,104.28,317.72,0
2005-01-02,104.23,316.613,0
2005-01-03,104.18,315.509,0
2005-01-04,104.13,314.407,0
2005-01-05,104.08,313.309,0
2005-01-06,104.02,311.994,0
2005-01-07,103.97,310.902,0
2005-01-08,103.91,309.595,0
2005-01-09,103.86,308.509,0
2005-01-10,103.79,306.993,0
2005-01-11,103.73,305.699,0
2005-01-12,103.67,304.408,0
2005-01-13,103.61,303.121,0
2005-01-14,103.55,301.838,0
2005-01-15,103.49,300.56,0
2005-01-16,103.42,299.073,0
2005-01-17,103.36,297.803,0
2005-01-18,103.29,296.326,0
2005-01-19,103.22,294.855,0
2005-01-20,103.15,293.389,0
2005-01-21,103.08,291.929,0
2005-01-22,103.01,290.473,0
2005-01-23,102.94,289.024,1.9
2005-01-24,102.87,287.579,0
2005-01-25,102.81,286.346,0.3
2005-01-26,102.73,284.707,3.7
2005-01-27,102.66,283.278,0
